"eviction_id","address","city","state","zip","file_date","non_payment","breach","nuisance","illegal_use","failure_to_sign_renewal","access_denial","unapproved_subtenant","owner_move_in","demolition","capital_improvement","substantial_rehab","ellis_act_withdrawal","condo_conversion","roommate_same_unit","other_cause","late_payments","lead_remediation","development","good_samaritan_ends","constraints_date","supervisor_district","neighborhood","client_location","shape",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md",":@computed_region_fyvs_ahh9",":@computed_region_p5aj_wyqh",":@computed_region_rxqg_mtj9",":@computed_region_yftq_j783",":@computed_region_bh8s_q3mv",":@computed_region_9jxd_iqea",":@computed_region_6ezc_tdp2",":@computed_region_6pnf_4xz7",":@computed_region_h4ep_8xdi",":@computed_region_pigm_ib2e",":@computed_region_jwn9_ihcz"
"M200185","500 Block Of 08th  Avenue","San Francisco","CA","94118","2020-01-31T00:00:00.000","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"1","Inner Richmond","
,  
(37.778065190352415, -122.4662208861145)","POINT (-122.466225 37.778065)","5","8","4","11","11","6","2","11","54",,,"1",,,"5"
"M160132","200 Block Of Munich  Street","San Francisco","CA","94112","2016-01-21T00:00:00.000","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false",,"11","Excelsior","
,  
(37.72165165422495, -122.42624018298653)","POINT (-122.42624 37.721653)","90","9","1","7","5","7","6","9","28861",,,"2",,,"90"
"M172332","300 Block Of Edna  Street","San Francisco","CA","94112","2017-09-19T00:00:00.000","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"7","West of Twin Peaks","
,  
(37.72948782173703, -122.4465664561851)","POINT (-122.44656 37.72949)","95","9","8","41","40","7","4","9","28861",,,"1",,,"95"
"M160184","1600 Block Of Church  Street","San Francisco","CA","94131","2016-01-25T00:00:00.000","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"8","Noe Valley","
,  
(37.74489795455194, -122.42678424471806)","POINT (-122.42678 37.7449)","84","9","5","22","22","7","5","2","63",,,"1",,,"84"
"M150666","200 Block Of Vidal  Drive","San Francisco","CA","94132","2015-03-30T00:00:00.000","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"7","Lakeshore","
,  
(37.719201298293164, -122.48473564299809)","POINT (-122.48473 37.7192)","42","10","8","16","14","8","4","1","64",,,"2",,,"42"
"M142414","600 Block Of Greenwich  Street","San Francisco","CA","94133","2014-10-30T00:00:00.000","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"3","North Beach","
,  
(37.80213772944629, -122.41090156828716)","POINT (-122.410904 37.80214)","106","6","3","23","23","1","10","3","308",,,"1",,"23","106"
"M130669","1500 Block Of Taylor  Street","San Francisco","CA","94133","2013-04-12T00:00:00.000","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false",,"3","Nob Hill","
,  
(37.79630285828806, -122.41341035926573)","POINT (-122.413414 37.796303)","107","6","3","21","21","1","10","5","308",,,"1",,,"107"
"M171672","1800 Block Of Mcallister  Street","San Francisco","CA","94115","2017-06-26T00:00:00.000","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false","2022-08-25T00:00:00.000","2","Lone Mountain/USF","
,  
(37.77726886725834, -122.44249962319549)","POINT (-122.4425 37.777267)","97","7","11","18","16","5","11","15","29492",,,"1",,,"97"
"M163338","700 Block Of Bush  Street","San Francisco","CA","94108","2016-10-24T00:00:00.000","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"3","Nob Hill",,"POINT (-122.40962 37.790062)",,,,,,,,,,,,,,,"16"
"M150555","1300 Block Of Shotwell  Street","San Francisco","CA","94110","2015-03-20T00:00:00.000","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false","2018-03-18T00:00:00.000","9","Bernal Heights","
,  
(37.747788042299725, -122.41487651461874)","POINT (-122.41488 37.747787)","83","9","2","2","2","7","7","2","28859",,,"1",,,"83"
"M211736","500 Block Of South Van Ness  Avenue","San Francisco","CA","94110","2021-11-22T00:00:00.000","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"9","Mission","
,  
(37.76437736958609, -122.41740950130017)","POINT (-122.41741 37.764378)","53","3","2","20","19","4","7","8","28859",,,"2",,"14","53"
"M190548","4600 Block Of 18th  Street","San Francisco","CA","94114","2019-03-15T00:00:00.000","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false",,"8","Castro/Upper Market","
,  
(37.76043247395575, -122.44246928254834)","POINT (-122.44247 37.760433)","115","3","5","5","3","4","5","2","28862",,,"1",,,"115"
"M130833","100 Block Of Freelon  Street","San Francisco","CA","94107","2013-05-08T00:00:00.000","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"6","South of Market","
,  
(37.77818289945888, -122.39778035148956)","POINT (-122.39778 37.778183)","32","1","10","34","34","2","9","6","28856",,,"2",,,"32"
"M163818","500 Block Of Arballo  Drive","San Francisco","CA","94132","2016-12-16T00:00:00.000","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"7","Lakeshore","
,  
(37.7183942193985, -122.4831516017098)","POINT (-122.483154 37.718395)","42","10","8","16","14","8","4","1","64",,,"2",,,"42"
"M140585","900 Block Of Van Ness  Avenue","San Francisco","CA","94109","2014-03-21T00:00:00.000","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false",,"5","Tenderloin","
,  
(37.7840601927965, -122.42097553171888)","POINT (-122.420975 37.78406)","20","4","10","36","36","9","9","7","28858",,,"2","1",,"20"
"M120846","0 Block Of Pico  Avenue","San Francisco","CA","94127","2012-06-01T00:00:00.000","false","true","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"7","West of Twin Peaks","
,  
(37.72426727079153, -122.46272602177301)","POINT (-122.46272 37.724266)","67","10","8","41","40","8","4","9","59",,,"1",,,"67"
"M170560","1800 Block Of Franklin  Street","San Francisco","CA","94109","2017-03-13T00:00:00.000","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false",,"2","Pacific Heights","
,  
(37.79152333528001, -122.42425098922767)","POINT (-122.42425 37.791523)","102","4","6","30","27","9","1","13","28858",,,"1",,,"102"
"M160416","700 Block Of Gonzalez  Drive","San Francisco","CA","94132","2016-02-05T00:00:00.000","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false",,"7","Lakeshore","
,  
(37.71746528654667, -122.48062777506037)","POINT (-122.48063 37.717464)","42","10","8","16","14","8","4","1","64",,,"2",,,"42"
"M183148","1000 Block Of Montgomery  Street","San Francisco","CA","94133","2018-11-19T00:00:00.000","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"3","North Beach","
,  
(37.798697593549065, -122.40395807555025)","POINT (-122.40396 37.7987)","106","6","3","23","23","1","10","3","308",,,"2",,,"106"
"M193099","2700 Block Of Sutter  Street","San Francisco","CA","94115","2019-11-20T00:00:00.000","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false",,"2","Presidio Heights","
,  
(37.78452766489273, -122.44553928254415)","POINT (-122.44554 37.784527)","103","8","6","31","31","6","1","15","29490",,,"1",,,"103"
"M190438","1200 Block Of 47th  Avenue","San Francisco","CA","94122","2019-03-06T00:00:00.000","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false",,"4","Sunset/Parkside","
,  
(37.76317690599468, -122.50719633013496)","POINT (-122.507195 37.763176)","39","10","7","35","35","8","3","1","56",,,"1",,,"39"
"M210856","0 Block Of Rondel  Place","San Francisco","CA","94103","2021-06-23T00:00:00.000","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"9","Mission",,"POINT (-122.421196 37.764343)",,,,,,,,,,,,,,,"53"
"M130831","2000 Block Of Broadway  Street","San Francisco","CA","94115","2013-05-08T00:00:00.000","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"2","Pacific Heights","
,  
(37.79478960347494, -122.43081157235612)","POINT (-122.43081 37.79479)","102","4","6","30","27","9","1","13","29490",,,"1",,,"102"
"M172502","2200 Block Of Francisco  Street","San Francisco","CA","94123","2017-10-02T00:00:00.000","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false","2022-11-26T00:00:00.000","2","Marina","
,  
(37.80101695581999, -122.44220144828043)","POINT (-122.4422 37.801018)","17","4","6","13","17","9","1","13","57",,,"1",,,"17"
"M180133","100 Block Of 04th  Avenue","San Francisco","CA","94118","2018-01-18T00:00:00.000","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false",,"1","Inner Richmond","
,  
(37.7860170876149, -122.46249399845743)","POINT (-122.462494 37.78602)","4","8","6","11","11","6","1","11","54",,,"1",,,"4"
"M130514","500 Block Of Minich  Street","San Francisco","CA","94112","2013-03-22T00:00:00.000","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false",,"11","Excelsior","
,  
(37.717077925333854, -122.42968846331789)","POINT (-122.42969 37.71708)","90","9","1","7","5","7","6","9","28861",,,"2",,,"90"
"M152676","2600 Block Of 22nd  Street","San Francisco","CA","94110","2015-09-29T00:00:00.000","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"9","Mission","
,  
(37.75608175128167, -122.40805055555221)","POINT (-122.40805 37.75608)","53","3","2","20","19","4","7","2","28859",,,"2",,,"53"
"M160965","1300 Block Of Baker  Street","San Francisco","CA","94115","2016-03-18T00:00:00.000","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"2","Presidio Heights","
,  
(37.78339135068282, -122.44289110062995)","POINT (-122.442894 37.78339)","103","8","6","31","31","6","1","15","29490",,,"1",,,"103"
"M190694","500 Block Of Cole  Street","San Francisco","CA","94117","2019-04-03T00:00:00.000","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"5","Haight Ashbury","
,  
(37.77005413149125, -122.45031223861521)","POINT (-122.45031 37.770054)","25","7","11","3","9","5","11","15","29492",,,"1",,"25","25"
"M150837","700 Block Of 35th  Avenue","San Francisco","CA","94121","2015-04-14T00:00:00.000","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false","2018-04-14T00:00:00.000","1","Outer Richmond","
,  
(37.77488006017762, -122.49510695438627)","POINT (-122.49511 37.77488)","8","8","4","29","26","6","2","11","55",,,"1",,,"8"
"M140535","500 Block Of 04th  Street","San Francisco","CA","94107","2014-03-10T00:00:00.000","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"6","South of Market","
,  
(37.77934956635729, -122.39779942281368)","POINT (-122.3978 37.77935)","32","1","10","34","34","2","9","6","28856",,,"2",,,"32"
"M200146","2500 Block Of San Bruno  Avenue","San Francisco","CA","94134","2020-01-24T00:00:00.000","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false",,"9","Portola","
,  
(37.72943609810332, -122.40434615938618)","POINT (-122.40434 37.729435)","91","2","2","25","28","3","7","10","309",,,"2",,,"91"
"M131823","700 Block Of Ofarrell  Street","San Francisco","CA","94109","2013-09-12T00:00:00.000","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"5","Tenderloin","
,  
(37.78527159669424, -122.41708056008484)","POINT (-122.41708 37.78527)","20","5","10","36","36","10","9","7","28858","6","1","2","1",,"20"
"M171287","800 Block Of Burnett  Avenue","San Francisco","CA","94131","2017-05-18T00:00:00.000","false","false","true","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"8","Twin Peaks","
,  
(37.74946263448547, -122.4448430073447)","POINT (-122.44484 37.749462)","51","7","5","38","38","5","5","2","63",,,"1",,,"51"
"M182715","800 Block Of Gonzalez  Drive","San Francisco","CA","94132","2018-10-02T00:00:00.000","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"7","Lakeshore","
,  
(37.71755759923482, -122.48237404007607)","POINT (-122.482376 37.717556)","42","10","8","16","14","8","4","1","64",,,"2",,,"42"
"M153276","300 Block Of Ellis  Street","San Francisco","CA","94102","2015-11-30T00:00:00.000","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false",,"5","Tenderloin","
,  
(37.78497042324131, -122.41196096605621)","POINT (-122.411964 37.78497)","20","5","10","36","36","10","9","14","28852","6","1","2","1","18","20"
"M190605","0 Block Of Pinto  Avenue","San Francisco","CA","94132","2019-03-22T00:00:00.000","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"7","Lakeshore","
,  
(37.72042448777224, -122.48218456587881)","POINT (-122.482185 37.720425)","42","10","8","16","14","8","4","1","64",,,"2",,,"42"
"M200418","1700 Block Of Golden Gate  Avenue","San Francisco","CA","94115","2020-03-04T00:00:00.000","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false",,"5","Western Addition","
,  
(37.77861778839273, -122.43938280566259)","POINT (-122.439384 37.778618)","97","7","11","39","41","5","11","15","29490",,,"1",,,"97"
"M141581","700 Block Of Gonzalez  Drive","San Francisco","CA","94132","2014-06-09T00:00:00.000","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"7","Lakeshore","
,  
(37.71746528654667, -122.48062777506037)","POINT (-122.48063 37.717464)","42","10","8","16","14","8","4","1","64",,,"2",,,"42"
"M191805","800 Block Of Gonzalez  Drive","San Francisco","CA","94132","2019-07-29T00:00:00.000","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"7","Lakeshore","
,  
(37.71746528654667, -122.48062777506037)","POINT (-122.48063 37.717464)","42","10","8","16","14","8","4","1","64",,,"2",,,"42"
"M200695","1100 Block Of Clay  Street","San Francisco","CA","94108","2020-05-19T00:00:00.000","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false",,"3","Nob Hill","
,  
(37.793583543017, -122.41164778400947)","POINT (-122.411644 37.793583)","16","6","3","21","21","1","10","3","28857",,,"1",,,"16"
"M140260","200 Block Of Downey  Street","San Francisco","CA","94117","2014-02-10T00:00:00.000","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false",,"8","Haight Ashbury","
,  
(37.76540947169379, -122.44685193825013)","POINT (-122.44685 37.76541)","114","7","11","3","9","5","11","15","29492",,,"1",,,"114"
"M140476","1200 Block Of Scott  Street","San Francisco","CA","94115","2014-03-03T00:00:00.000","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"5","Western Addition","
,  
(37.781264424070095, -122.4373532430826)","POINT (-122.437355 37.781265)","97","4","11","39","41","5","11","15","29490",,,"2",,,"97"
"M121214","500 Block Of Van Ness  Avenue","San Francisco","CA","94102","2012-08-07T00:00:00.000","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"5","Tenderloin","
,  
(37.78032063525399, -122.42019733678741)","POINT (-122.4202 37.78032)","21","4","10","36","36","9","9","7","28852","8",,"2","1",,"21"
"M162416","600 Block Of South Van Ness  Avenue","San Francisco","CA","94110","2016-07-27T00:00:00.000","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false",,"9","Mission","
,  
(37.76276956685164, -122.41725567190612)","POINT (-122.41726 37.762768)","53","3","2","20","19","4","7","8","28859",,,"2",,"15","53"
"M121939","0 Block Of Glover  Street","San Francisco","CA","94109","2012-10-05T00:00:00.000","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"3","Nob Hill","
,  
(37.79718090533392, -122.41611328166385)","POINT (-122.416115 37.79718)","107","6","3","21","21","1","10","5","28858",,,"1",,,"107"
"M111419","700 Block Of Bush  Street","San Francisco","CA","94108","2011-09-01T00:00:00.000","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"3","Nob Hill",,"POINT (-122.40962 37.790062)",,,,,,,,,,,,,,,"16"
"M111728","1400 Block Of Scott  Street","San Francisco","CA","94115","2011-10-25T00:00:00.000","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"5","Western Addition","
,  
(37.78319026835615, -122.43774069701976)","POINT (-122.437744 37.78319)","97","4","11","39","41","5","11","15","29490",,,"2",,,"97"
"M181127","200 Block Of 07th  Avenue","San Francisco","CA","94118","2018-04-05T00:00:00.000","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false","2023-05-25T00:00:00.000","1","Inner Richmond","
,  
(37.78387175694883, -122.46556234943861)","POINT (-122.46556 37.78387)","5","8","4","11","11","6","2","11","54",,,"1",,,"5"
"M151514","1900 Block Of Vallejo  Street","San Francisco","CA","94123","2015-06-15T00:00:00.000","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"2","Marina","
,  
(37.79595820644593, -122.42936032518911)","POINT (-122.42936 37.79596)","102","4","6","13","17","9","1","13","28858",,,"1",,,"102"
"M130136","0 Block Of Chumasero  Drive","San Francisco","CA","94132","2013-01-24T00:00:00.000","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"7","Lakeshore","
,  
(37.713278458267844, -122.47292413080851)","POINT (-122.47292 37.71328)","42","10","8","16","14","8","4","1","64",,,"2",,,"42"
"M170891","300 Block Of Hayes  Street","San Francisco","CA","94102","2017-04-07T00:00:00.000","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"5","Hayes Valley","
,  
(37.77698725222501, -122.42215429283745)","POINT (-122.42216 37.77699)","21","4","11","9","10","9","11","7","28852","8",,"1",,,"21"
"M163427","2200 Block Of 31st  Avenue","San Francisco","CA","94116","2016-10-24T00:00:00.000","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false",,"4","Sunset/Parkside","
,  
(37.74528191451759, -122.48874204119383)","POINT (-122.48874 37.74528)","40","10","7","35","35","8","3","1","29491",,,"1",,,"40"
"M171177","3100 Block Of 24th  Street","San Francisco","CA","94110","2017-05-10T00:00:00.000","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"9","Mission","
,  
(37.752472857795375, -122.41462916181575)","POINT (-122.41463 37.752472)","53","3","2","20","19","4","7","2","28859",,,"2",,,"53"
"M140276","300 Block Of Garces  Drive","San Francisco","CA","94132","2014-02-10T00:00:00.000","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"7","Lakeshore","
,  
(37.7162186563832, -122.48244235372577)","POINT (-122.482445 37.716217)","42","10","8","16","14","8","4","1","64",,,"2",,,"42"
"M142721","0 Block Of Cayuga  Avenue","San Francisco","CA","94112","2014-12-17T00:00:00.000","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"11","Outer Mission","
,  
(37.731347338057276, -122.43017242032805)","POINT (-122.430176 37.731346)","94","9","5","28","25","7","5","9","28861",,,"1",,,"94"
"M142185","400 Block Of Laurel  Street","San Francisco","CA","94118","2014-09-30T00:00:00.000","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"2","Presidio Heights","
,  
(37.78730196207742, -122.45021083283945)","POINT (-122.45021 37.7873)","10","8","6","31","31","6","1","13","54",,,"1",,,"10"
"M181624","2200 Block Of 22nd  Avenue","San Francisco","CA","94116","2018-05-21T00:00:00.000","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false","2023-07-10T00:00:00.000","4","Sunset/Parkside","
,  
(37.74570669889601, -122.4791007179012)","POINT (-122.4791 37.74571)","40","10","7","35","35","8","3","1","29491",,,"1",,"24","40"
"M180221","1000 Block Of Montgomery  Street","San Francisco","CA","94133","2018-01-29T00:00:00.000","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"3","North Beach","
,  
(37.798697593549065, -122.40395807555025)","POINT (-122.40396 37.7987)","106","6","3","23","23","1","10","3","308",,,"2",,,"106"
"M142146","600 Block Of Geary  Street","San Francisco","CA","94102","2014-09-22T00:00:00.000","false","true","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"3","Tenderloin","
,  
(37.78662478444323, -122.41398404790762)","POINT (-122.41399 37.786625)","20","6","3","36","36","1","10","5","28852",,,"2",,,"20"
"M111670","0 Block Of Gold Mine  Drive","San Francisco","CA","94131","2011-10-07T00:00:00.000","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"8","Noe Valley","
,  
(37.74386830588937, -122.43720065658606)","POINT (-122.4372 37.74387)","57","9","5","22","22","7","5","2","63",,,"1",,,"57"
"M192134","200 Block Of 19th  Avenue","San Francisco","CA","94121","2019-08-27T00:00:00.000","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false",,"1","Outer Richmond","
,  
(37.783241182626234, -122.47851117020785)","POINT (-122.47851 37.78324)",,"8","4","29","26","6","2","11","55",,,"1",,,
"M162630","4900 Block Of 03rd  Street","San Francisco","CA","94124","2016-08-18T00:00:00.000","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"10","Bayview Hunters Point","
,  
(37.73363479992488, -122.39117144129541)","POINT (-122.391174 37.733635)","87","2","9","1","1","3","8","10","58",,,"2",,"13","87"
"M120319","0 Block Of Maddux  Avenue","San Francisco","CA","94124","2012-03-06T00:00:00.000","false","true","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false",,"10","Bayview Hunters Point","
,  
(37.734809520282646, -122.39827539147714)","POINT (-122.39828 37.73481)","87","2","9","1","1","3","8","10","58",,,"2",,,"87"
"M200680","900 Block Of Divisadero  Street","San Francisco","CA","94115","2020-05-06T00:00:00.000","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"5","Western Addition","
,  
(37.77826679927828, -122.43840705671468)","POINT (-122.43841 37.778267)","97","4","11","39","41","5","11","15","29490",,,"1",,,"97"
"M142739","0 Block Of Claredon  Street","San Francisco","CA","94114","2014-12-22T00:00:00.000","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"8","Inner Sunset",,"POINT (-122.44998 37.758858)",,,,,,,,,,,,,,,"114"
"M153170","1800 Block Of 20th  Avenue","San Francisco","CA","94122","2015-11-23T00:00:00.000","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false","2021-01-19T00:00:00.000","4","Sunset/Parkside","
,  
(37.75326090807244, -122.47748173815827)","POINT (-122.47748 37.75326)","39","10","7","35","35","8","3","1","56",,,"1",,,"39"
"M192792","100 Block Of Rivas  Avenue","San Francisco","CA","94132","2019-10-15T00:00:00.000","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"7","Lakeshore","
,  
(37.715965490957736, -122.48162108005852)","POINT (-122.48162 37.715965)","42","10","8","16","14","8","4","1","64",,,"2",,,"42"
"M173018","1300 Block Of Cayuga  Avenue","San Francisco","CA","94112","2017-12-12T00:00:00.000","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false","2023-02-04T00:00:00.000","11","Outer Mission","
,  
(37.71823274809276, -122.4444485826439)","POINT (-122.44445 37.71823)","80","9","1","28","25","7","6","9","28861",,,"2",,,"80"
"M120574","0 Block Of Bannam  Place","San Francisco","CA","94133","2012-04-16T00:00:00.000","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"3","North Beach","
,  
(37.80024641150467, -122.40782267487837)","POINT (-122.40782 37.800247)","106","6","3","23","23","1","10","3","308",,,"2",,"23","106"
"M151315","0 Block Of Concord  Street","San Francisco","CA","94112","2015-05-27T00:00:00.000","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false","2018-05-26T00:00:00.000","11","Excelsior","
,  
(37.712757268317034, -122.44284233204326)","POINT (-122.44284 37.712757)","58","9","1","7","5","7","6","9","28861",,,"2",,,"58"
"M120220","2300 Block Of 47th  Avenue","San Francisco","CA","94116","2012-02-21T00:00:00.000","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"4","Sunset/Parkside","
,  
(37.742655920328275, -122.50575739757934)","POINT (-122.50576 37.742657)","39","10","7","35","35","8","3","1","29491",,,"1",,,"39"
"M201573","0 Block Of Theresa  Street","San Francisco","CA","94112","2020-11-03T00:00:00.000","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"11","Outer Mission","
,  
(37.72822430389847, -122.43342094969282)","POINT (-122.43342 37.728226)","94","9","1","28","25","7","6","9","28861",,,"1",,,"94"
"M191091","700 Block Of 20th  Avenue","San Francisco","CA","94121","2019-05-20T00:00:00.000","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false","2024-07-09T00:00:00.000","1","Outer Richmond","
,  
(37.77374783406755, -122.47890432312936)","POINT (-122.478905 37.773746)","8","8","4","29","26","6","2","11","55",,,"1",,,"8"
"M171678","6000 Block Of Fulton  Street","San Francisco","CA","94121","2017-07-06T00:00:00.000","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false","2022-08-26T00:00:00.000","1","Golden Gate Park","
,  
(37.77200748104514, -122.49650941816098)","POINT (-122.496506 37.772007)","8","8","4","12","8","6","2","11","55",,,"1",,,"9"
"M141995","1600 Block Of Bush  Street","San Francisco","CA","94109","2014-09-05T00:00:00.000","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"2","Western Addition","
,  
(37.788174963278465, -122.42441528948683)","POINT (-122.424416 37.788174)","100","4","6","39","41","9","1","13","28858",,,"1",,,"100"
"M130097","700 Block Of Presidio  Avenue","San Francisco","CA","94115","2013-01-17T00:00:00.000","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"2","Presidio Heights","
,  
(37.7849042878464, -122.446334464223)","POINT (-122.446335 37.784904)","11","8","6","31","31","6","1","15","54",,,"1",,,"11"
"M211001","100 Block Of Julian  Avenue","San Francisco","CA","94103","2021-07-23T00:00:00.000","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"9","Mission","
,  
(37.765788059307184, -122.42097895073323)","POINT (-122.42098 37.76579)","53","3","2","20","19","4","7","8","28853",,,"2",,,"53"
"M181721","300 Block Of Bartlett  Street","San Francisco","CA","94110","2018-05-31T00:00:00.000","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false","2023-07-24T00:00:00.000","9","Mission","
,  
(37.751372010798804, -122.41947852355283)","POINT (-122.41948 37.751373)","53","3","2","20","19","4","7","2","28859",,,"2",,,"53"
"M161151","0 Block Of Edinburgh  Street","San Francisco","CA","94112","2016-04-04T00:00:00.000","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"11","Excelsior","
,  
(37.7280373241935, -122.4268624914139)","POINT (-122.426865 37.72804)","90","9","1","7","5","7","6","9","28861",,,"1",,,"90"
"M141706","1200 Block Of Gough  Street","San Francisco","CA","94109","2014-08-01T00:00:00.000","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"2","Western Addition","
,  
(37.78436723988179, -122.42449092505342)","POINT (-122.42449 37.784367)","100","4","11","39","41","9","11","13","28858",,,"2",,,"100"
"M151300","1100 Block Of Filbert  Street","San Francisco","CA","94109","2015-05-26T00:00:00.000","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"3","Russian Hill","
,  
(37.800237366998324, -122.4184099607316)","POINT (-122.41841 37.800236)","107","6","6","32","32","1","1","5","28858",,,"1",,,"107"
